,Unnamed: 0_level_0,Press,Press,temperature,dew point,RH,WD/WS,WD/WS,WD/WS,WD/WS,Precp,Precp,SunShine,SunShine,visibility,UVI,Cloud,Date
,觀測時間 (hour),測站氣壓 (hPa),海平面氣壓 (hPa),氣溫 (℃),露點溫度 (℃),相對溼度 (%),風速 (m/s),風向 (360degree),最大瞬間風 (m/s),最大瞬間風風向 (360degree),降水量 (mm),降水時數 (h),日照時數 (h),全天空日射量 (MJ/㎡),能見度 (km),紫外線指數,總雲量 (0~10),
,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
3403,20,1004.2,1006.4,28.4,23.3,74,1.5,320,3.2,340,0.0,0.0,...,0.0,...,0,...,2023-05-22
3404,21,1004.7,1006.9,28.3,23.7,76,1.2,330,3.4,350,0.0,0.0,...,0.0,...,0,...,2023-05-22
3405,22,1006.0,1008.2,28.1,23.5,76,1.6,20,3.5,350,0.0,0.0,...,0.0,...,0,...,2023-05-22
3406,23,1007.2,1009.4,24.0,22.3,90,7.0,40,13.6,30,T,0.9,...,0.0,...,0,...,2023-05-22
3407,24,1007.0,1009.2,23.2,21.5,90,7.9,50,14.2,40,1.0,1.0,...,0.0,...,0,...,2023-05-22
3408,1,1006.8,1009.0,23.1,20.6,86,7.9,50,15.2,60,T,1.0,...,0.0,...,0,...,2023-05-23
3409,2,1006.9,1009.1,23.4,20.7,85,6.4,50,13.2,40,T,1.0,...,0.0,...,0,...,2023-05-23
3410,3,1007.5,1009.7,23.6,20.8,84,5.2,50,9.2,40,T,1.0,...,0.0,...,0,...,2023-05-23
3411,4,1007.7,1009.9,22.5,21.1,92,2.4,20,7.5,50,3.0,1.0,...,0.0,...,0,...,2023-05-23
3412,5,1007.6,1009.8,22.1,20.9,93,3.4,30,8.4,30,3.0,1.0,...,0.0,...,0,...,2023-05-23
3413,6,1007.9,1010.1,22.0,20.3,90,4.0,30,8.7,30,0.5,1.0,0.0,0.01,...,0,...,2023-05-23
3414,7,1008.6,1010.8,22.6,20.0,85,5.4,50,9.8,60,T,1.0,0.0,0.05,...,0,...,2023-05-23
3415,8,1009.2,1011.4,22.8,19.6,82,5.5,40,9.4,60,T,0.7,0.0,0.13,10.0,0,10.0,2023-05-23
3416,9,1009.6,1011.8,22.9,19.7,82,5.6,40,10.5,40,0.0,0.0,0.0,0.27,10.0,1,10.0,2023-05-23
3417,10,1009.7,1011.9,22.6,19.6,83,4.3,40,9.7,50,T,0.5,0.0,0.3,...,1,...,2023-05-23
3418,11,1009.9,1012.1,22.7,19.3,81,4.6,30,10.6,50,T,1.0,0.0,0.4,10.0,1,10.0,2023-05-23
3419,12,1009.9,1012.1,23.1,18.9,77,5.0,50,9.1,30,T,0.5,0.0,0.51,...,2,...,2023-05-23
3420,13,1009.5,1011.7,23.1,18.7,76,5.3,50,9.8,50,T,0.3,0.0,0.56,...,2,...,2023-05-23
3421,14,1009.4,1011.6,23.3,18.6,75,3.0,30,8.4,50,0.0,0.0,0.0,0.43,10.0,1,10.0,2023-05-23
3422,15,1009.2,1011.4,22.5,19.1,81,2.1,340,6.5,20,T,0.5,0.0,0.27,...,1,...,2023-05-23
3423,16,1009.5,1011.7,22.1,19.3,84,1.4,340,4.5,310,T,1.0,0.0,0.11,...,0,...,2023-05-23
3424,17,1009.4,1011.6,22.0,19.2,84,1.9,310,4.4,310,T,0.8,0.0,0.08,10.0,0,10.0,2023-05-23
3425,18,1009.9,1012.1,22.1,19.3,84,1.6,310,3.5,340,T,0.1,0.0,0.03,...,0,...,2023-05-23
3426,19,1010.3,1012.5,21.9,19.1,84,2.0,320,3.5,340,T,0.3,0.0,0.0,...,0,...,2023-05-23
3427,20,1011.0,1013.2,22.1,19.1,83,1.5,310,2.9,320,0.0,0.0,...,0.01,...,0,...,2023-05-23
3428,21,1011.4,1013.6,22.2,19.0,82,1.0,340,3.2,340,T,0.1,...,0.01,...,0,...,2023-05-23
3429,22,1011.9,1014.1,22.0,19.4,85,0.8,280,2.6,310,0.0,0.0,...,0.01,...,0,...,2023-05-23
3430,23,1011.6,1013.8,22.0,19.0,83,1.3,330,3.1,20,T,0.2,...,0.0,...,0,...,2023-05-23
3431,24,1010.9,1013.1,21.8,19.0,84,2.1,280,3.7,270,0.0,0.0,...,0.0,...,0,...,2023-05-23
3432,1,1010.5,1012.7,21.2,19.5,90,2.6,270,4.4,270,T,0.4,...,0.0,...,0,...,2023-05-24
3433,2,1010.1,1012.4,20.9,19.7,93,0.9,300,4.7,270,T,1.0,...,0.0,...,0,...,2023-05-24
3434,3,1010.1,1012.3,21.0,19.8,93,2.1,260,3.4,260,T,0.1,...,0.0,...,0,...,2023-05-24
3435,4,1009.9,1012.1,21.0,19.7,92,3.0,260,5.5,260,0.0,0.0,...,0.0,...,0,...,2023-05-24
3436,5,1009.6,1011.8,20.9,19.7,93,3.3,240,5.0,240,0.0,0.0,...,0.0,...,0,...,2023-05-24
3437,6,1009.7,1011.9,21.2,19.7,91,2.5,230,5.4,240,0.0,0.0,0.0,0.11,...,0,...,2023-05-24
3438,7,1010.2,1012.4,22.6,20.1,86,3.2,240,4.0,250,0.0,0.0,0.4,0.64,...,1,...,2023-05-24
3439,8,1010.2,1012.4,24.0,20.7,82,1.9,240,3.6,240,0.0,0.0,0.0,0.9,15.0,2,7.0,2023-05-24
3440,9,1010.1,1012.3,25.1,20.2,74,2.6,190,3.7,190,0.0,0.0,0.3,1.74,15.0,4,5.0,2023-05-24
3441,10,1009.7,1011.9,25.9,20.9,74,2.9,160,4.5,170,0.0,0.0,0.4,2.48,...,7,...,2023-05-24
3442,11,1009.5,1011.7,26.0,20.8,73,3.4,150,5.4,190,0.0,0.0,0.6,2.93,12.0,9,9.0,2023-05-24
3443,12,1008.9,1011.1,25.1,20.6,76,3.1,160,5.3,140,0.0,0.0,0.2,1.87,...,6,...,2023-05-24
3444,13,1008.7,1010.9,25.2,20.9,77,2.6,140,5.4,140,0.0,0.0,0.0,0.77,...,3,...,2023-05-24
3445,14,1008.6,1010.8,24.8,20.5,77,1.4,150,3.6,160,0.0,0.0,0.0,0.26,12.0,1,10.0,2023-05-24
3446,15,1008.6,1010.8,23.5,21.2,87,2.9,310,4.2,310,T,0.5,0.0,0.19,...,1,...,2023-05-24
3447,16,1008.9,1011.1,23.7,21.6,88,0.6,320,3.0,300,T,0.8,0.0,0.23,...,1,...,2023-05-24
3448,17,1008.9,1011.1,24.2,21.1,83,1.2,260,2.5,310,0.0,0.0,0.0,0.15,12.0,0,10.0,2023-05-24
3449,18,1009.3,1011.5,24.0,21.3,85,1.4,220,2.7,280,0.0,0.0,0.0,0.11,...,0,...,2023-05-24
3450,19,1010.0,1012.2,24.0,21.3,85,2.0,250,3.0,250,0.0,0.0,0.0,0.01,...,0,...,2023-05-24
3451,20,1010.7,1012.9,23.4,21.9,91,1.5,260,3.2,280,T,0.4,...,0.0,...,0,...,2023-05-24
3452,21,1011.0,1013.2,23.3,21.6,90,1.8,290,2.8,290,T,0.6,...,0.0,...,0,...,2023-05-24
3453,22,1010.9,1013.1,23.0,21.8,93,1.7,240,2.9,270,T,0.2,...,0.0,...,0,...,2023-05-24
3454,23,1010.6,1012.8,22.9,21.9,94,1.1,260,3.8,240,0.0,0.0,...,0.0,...,0,...,2023-05-24
3455,24,1010.6,1012.8,22.7,21.7,94,2.5,250,4.8,250,0.0,0.0,...,0.0,...,0,...,2023-05-24
3456,1,1010.5,1012.7,22.7,21.7,94,1.8,250,4.8,230,0.0,0.0,...,0.0,...,0,...,2023-05-25
3457,2,1010.2,1012.4,22.8,21.4,92,2.8,240,4.3,250,0.0,0.0,...,0.0,...,0,...,2023-05-25
3458,3,1010.4,1012.6,22.8,21.6,93,2.0,250,4.3,240,0.0,0.0,...,0.0,...,0,...,2023-05-25
3459,4,1010.7,1012.9,22.7,21.2,91,3.1,240,4.7,240,0.0,0.0,...,0.0,...,0,...,2023-05-25
3460,5,1010.9,1013.1,22.4,21.2,93,3.4,240,4.9,250,0.0,0.0,...,0.0,...,0,...,2023-05-25
3461,6,1011.5,1013.7,22.7,21.2,91,3.2,250,5.1,240,0.0,0.0,0.1,0.17,...,0,...,2023-05-25
3462,7,1011.9,1014.1,24.3,21.8,86,1.9,240,4.6,240,0.0,0.0,0.9,0.72,...,1,...,2023-05-25
3463,8,1011.6,1013.8,26.2,21.6,76,2.0,240,3.7,240,0.0,0.0,1.0,1.43,20.0,2,2.0,2023-05-25
3464,9,1011.5,1013.7,27.3,22.1,73,2.7,170,3.9,200,0.0,0.0,1.0,2.27,20.0,4,3.0,2023-05-25
3465,10,1011.8,1014.0,27.6,22.8,75,3.0,140,4.8,140,0.0,0.0,1.0,2.87,...,7,...,2023-05-25
3466,11,1011.6,1013.8,28.1,23.3,75,3.0,140,5.0,150,0.0,0.0,0.8,2.83,18.0,9,3.0,2023-05-25
3467,12,1011.1,1013.3,27.9,23.3,76,2.9,140,5.1,140,0.0,0.0,0.2,2.49,...,8,...,2023-05-25
3468,13,1011.0,1013.2,29.2,24.1,74,2.3,130,4.7,160,0.0,0.0,0.7,3.32,...,10,...,2023-05-25
3469,14,1010.7,1012.9,28.3,23.2,74,2.3,120,4.4,120,0.0,0.0,0.3,2.17,15.0,7,6.0,2023-05-25
3470,15,1010.5,1012.7,27.7,23.3,77,1.8,120,4.0,120,0.0,0.0,0.4,1.88,...,5,...,2023-05-25
3471,16,1010.4,1012.6,27.5,23.1,77,1.2,80,3.5,100,0.0,0.0,0.0,0.78,...,2,...,2023-05-25
3472,17,1010.3,1012.5,27.4,22.8,76,1.7,350,3.6,340,0.0,0.0,0.0,0.46,12.0,1,7.0,2023-05-25
3473,18,1010.8,1013.0,27.3,22.7,76,1.6,310,2.9,300,0.0,0.0,0.0,0.28,...,0,...,2023-05-25
3474,19,1011.0,1013.2,27.0,22.6,77,0.7,160,2.4,300,0.0,0.0,0.0,0.03,...,0,...,2023-05-25
3475,20,1011.7,1013.9,26.7,22.8,79,0.4,210,1.4,170,0.0,0.0,...,0.0,...,0,...,2023-05-25
3476,21,1012.4,1014.6,26.7,23.2,81,0.7,340,2.1,300,0.0,0.0,...,0.0,...,0,...,2023-05-25
3477,22,1012.9,1015.1,26.6,22.7,79,1.0,310,2.7,300,0.0,0.0,...,0.0,...,0,...,2023-05-25
3478,23,1012.9,1015.1,25.5,23.7,90,2.3,150,6.2,140,0.0,0.0,...,0.0,...,0,...,2023-05-25
3479,24,1012.7,1014.9,25.7,23.6,88,1.8,170,4.1,150,0.0,0.0,...,0.0,...,0,...,2023-05-25
3480,1,1012.2,1014.4,25.6,23.5,88,1.6,220,2.3,170,0.0,0.0,...,0.0,...,0,...,2023-05-26
3481,2,1011.8,1014.0,25.1,23.3,90,1.8,230,3.4,230,0.0,0.0,...,0.0,...,0,...,2023-05-26
